request_type,name,response_time_ms,response_length
GET,/cities,46.41491701477207,957
GET,/routes/most-used?date=2025-11-01,71.42354099778458,2821
GET,/routes/shortest?fromName=Boston&toName=Miami,369.1699999908451,107
POST,/routes/heatmap,375.9889169887174,434
GET,/routes/shortest?fromName=Houston&toName=Nashville,73.92637498560362,86
GET,/routes/most-used,81.55562498723157,2821
GET,/city/info/Seattle,401.42683300655335,117
GET,/routes/random-points?count=5,402.279833011562,36
GET,/routes/shortest?fromName=Denver&toName=Phoenix,410.5194580042735,80
GET,/routes/random-points?count=1,415.2419999882113,8
GET,/city/Salt%20Lake%20City,52.20849998295307,69
GET,/city/info/Kansas%20City,414.88537497934885,122
POST,/routes/heatmap,58.946499979356304,434
POST,/routes/heatmap,430.8377909765113,434
GET,/cities,438.37883399100974,957
POST,/routes/heatmap,437.65133299166337,434
GET,/routes/most-used?date=2025-11-01,62.472499994328246,2821
GET,/cities,59.3689999950584,957
GET,/routes/shortest?fromName=Phoenix&toName=Houston,460.07329199346714,82
GET,/cities,463.7644589820411,957
POST,/routes/heatmap,69.63733298471197,434
GET,/city/Buffalo,70.42441700468771,62
GET,/routes/most-used,72.20987498294562,2821
POST,/routes/heatmap,482.31754201697186,434
GET,/routes/random-points?count=4,82.82841698382981,29
GET,/routes/most-used?date=2025-11-01,83.59879199997522,2821
GET,/routes/most-used?date=2025-11-01,86.81962499395013,2821
GET,/city/info/New%20York,501.3912089925725,120
GET,/routes/random-points?count=4,493.91820799792185,29
GET,/routes/random-points?count=1,64.37891701352783,8
GET,/city/info/Phoenix,50.3702090063598,119
GET,/city/New%20York,524.6844170033,63
GET,/routes/random-points?count=3,509.17241600109264,22
GET,/cities,57.63379202107899,957
POST,/routes/heatmap,74.22995800152421,434
GET,/city/Atlanta,64.85008398885839,61
GET,/routes/shortest?fromName=Chicago&toName=Seattle,73.98070799536072,122
GET,/routes/random-points?count=4,541.9184159836732,29
GET,/cities,71.14879100117832,957
GET,/city/Seattle,56.91566699533723,61
GET,/routes/random-points?count=4,62.50891700619832,29
GET,/routes/most-used,544.4668749987613,2821
GET,/cities,47.090541978832334,957
GET,/city/info/Boston,557.2911249764729,116
GET,/city/info/Salt%20Lake%20City,556.0303750098683,126
GET,/city/Nashville,556.3676250167191,64
GET,/cities,57.36241600243375,957
GET,/city/Nashville,59.219749993644655,64
GET,/city/Houston,574.7355420025997,62
GET,/city/New%20York,54.96141599724069,63
GET,/routes/shortest?fromName=New%20York&toName=Los%20Angeles,580.0203329999931,134
POST,/routes/heatmap,70.5476250150241,434
GET,/routes/shortest?fromName=Denver&toName=Phoenix,597.9375419847202,80
GET,/city/info/Seattle,597.9323339997791,117
GET,/cities,67.93279200792313,957
GET,/cities,599.8969170032069,957
GET,/routes/random-points?count=1,65.12624997412786,8
GET,/cities,68.91304100281559,957
GET,/cities,64.8860419751145,957
GET,/routes/random-points?count=4,75.42266699601896,29
GET,/cities,76.75379098509438,957
GET,/city/info/Los%20Angeles,631.7382080014795,124
GET,/routes/shortest?fromName=Chicago&toName=Seattle,625.3309170133434,122
GET,/routes/random-points?count=4,50.92262499965727,29
GET,/city/Atlanta,639.5200839906465,61
POST,/routes/heatmap,640.1281250000466,434
GET,/routes/most-used,68.52250001975335,2821
POST,/routes/heatmap,54.968415992334485,434
GET,/city/info/Houston,652.3283339920454,119
GET,/city/Nashville,651.8457910278812,64
GET,/cities,46.66958298184909,957
GET,/cities,659.7062909859233,957
GET,/city/Los%20Angeles,663.0735410144553,66
GET,/city/info/Phoenix,663.6273330077529,119
GET,/city/info/Miami,679.8002080176957,115
GET,/routes/most-used,678.7152499891818,2821
GET,/routes/most-used?date=2025-11-01,678.7507919943891,2821
GET,/routes/random-points?count=1,677.8182499983814,8
GET,/routes/random-points?count=2,678.895958000794,15
GET,/routes/random-points?count=3,48.06054101209156,22
POST,/routes/heatmap,45.18200000165962,434
GET,/city/Seattle,34.58287499961443,61
GET,/city/Houston,703.4969590022229,62
GET,/routes/shortest?fromName=Boston&toName=Miami,703.5508749831934,107
GET,/routes/random-points?count=4,705.2229580003768,29
GET,/cities,46.5749169816263,957
GET,/city/Denver,710.4140000010375,60
POST,/routes/heatmap,720.7651250064373,434
GET,/city/info/Chicago,717.7778749901336,119
GET,/city/info/Chicago,720.8905410079751,119
GET,/city/info/Salt%20Lake%20City,722.3464580019936,126
GET,/city/info/Buffalo,736.3780839950778,117
GET,/city/Nashville,738.2699589943513,64
POST,/routes/heatmap,35.45279099489562,434
POST,/routes/heatmap,33.81358299520798,434
GET,/routes/most-used,748.5560839995742,2821
GET,/routes/most-used?date=2025-11-01,60.50925000454299,2821
GET,/routes/shortest?fromName=Phoenix&toName=Houston,781.8544589972589,82
GET,/cities,781.6927079984453,957
GET,/routes/shortest?fromName=Phoenix&toName=Houston,782.3451669828501,82
GET,/city/Houston,786.3362909993157,62
GET,/city/info/Atlanta,787.0219580072444,117
GET,/routes/random-points?count=2,55.4619170143269,15
GET,/cities,790.2999999932945,957
GET,/city/info/Atlanta,46.31091601913795,117
POST,/routes/heatmap,804.4043330010027,434
POST,/routes/heatmap,805.988707987126,434
GET,/city/info/Los%20Angeles,37.43029199540615,124
GET,/routes/shortest?fromName=New%20York&toName=Los%20Angeles,39.767707989085466,134
GET,/routes/random-points?count=2,16.93570800125599,15
POST,/routes/heatmap,24.198457977036014,434
GET,/routes/most-used,8.455332979792729,2821
GET,/cities,5.305957980453968,957
GET,/routes/most-used?date=2025-11-01,9.168874996248633,2821
GET,/city/info/Miami,10.03141698311083,115
POST,/routes/heatmap,9.667625010479242,434
